year,state,division_id,division,candidate_id,surname,given_name,ballot_position,party_ab,party_name,votes,total_formal_votes,vote_share,party_std,is_major,is_independent,division_link,above_threshold,running_var,funding_rate,funding_amount,n_candidates,next_vote_share,next_votes,next_total_formal_votes,contests_next,next_vote_share_uncond,vote_share_change,election_pair,next_year,lagged_vote_share
2004,NSW,115,Dobell,15567,HASTIE,Carolyn,9,DEM,Australian Democrats,647.0,75398.0,0.0085811294729303,DEM,False,False,Dobell,0,-0.0314188705270697,1.94,0.0,12,,,,0,0.0,,2004-2007,2007,
2004,NSW,115,Dobell,14705,HUGHES,Steven,10,CEC,Citizens Electoral Council,132.0,75398.0,0.001750709567893,CEC,False,False,Dobell,0,-0.038249290432107,1.94,0.0,12,0.0019054323025389,157.0,82396.0,1,0.0019054323025389,0.00015472273464590004,2004-2007,2007,
2004,NSW,115,Dobell,15351,WEBBER,Andrew,11,HAN,Pauline Hanson's One Nation (NSW Division),1163.0,75398.0,0.0154248123292395,ON,False,False,Dobell,0,-0.0245751876707605,1.94,0.0,12,,,,0,0.0,,2004-2007,2007,
2004,NSW,115,Dobell,14611,LAING-PEACH,James,12,IND,Independent,417.0,75398.0,0.0055306506803894,IND,False,True,Dobell,0,-0.0344693493196106,1.94,0.0,12,0.0198917423175882,1639.0,82396.0,1,0.0198917423175882,0.0143610916371988,2004-2007,2007,
2004,NSW,117,Eden-Monaro,14314,WATT,Kel,1,CLR,Country Labor,32592.0,84130.0,0.3874004516819208,CLR,False,False,Eden-Monaro,1,0.3474004516819208,1.94,63228.479999999996,7,,,,0,0.0,,2004-2007,2007,
2004,NSW,117,Eden-Monaro,15183,BENNETT,Ursula,3,CDP,Christian Democratic Party (Fred Nile Group),1170.0,84130.0,0.0139070486152383,CDP,False,False,Eden-Monaro,0,-0.0260929513847617,1.94,0.0,7,0.0107614525007678,911.0,84654.0,1,0.0107614525007678,-0.0031455961144704996,2004-2007,2007,
2004,NSW,117,Eden-Monaro,15356,TARLINTON,Don,5,HAN,Pauline Hanson's One Nation (NSW Division),1541.0,84130.0,0.018316890526566,ON,False,False,Eden-Monaro,0,-0.021683109473434,1.94,0.0,7,,,,0,0.0,,2004-2007,2007,
2004,NSW,117,Eden-Monaro,15450,QUILTY,Tim,6,ORP,Outdoor Recreation Party,1063.0,84130.0,0.0126352074170925,ORP,False,False,Eden-Monaro,0,-0.0273647925829075,1.94,0.0,7,,,,0,0.0,,2004-2007,2007,
2004,NSW,117,Eden-Monaro,15618,AHMED,Nazia,7,DEM,Australian Democrats,725.0,84130.0,0.0086176155949126,DEM,False,False,Eden-Monaro,0,-0.0313823844050874,1.94,0.0,7,,,,0,0.0,,2004-2007,2007,
2004,NSW,118,Farrer,14304,MATHEWS,Nico,1,CLR,Country Labor,17354.0,76097.0,0.228051040119847,CLR,False,False,Farrer,1,0.188051040119847,1.94,33666.76,10,0.3273629418379531,28238.0,86259.0,1,0.3273629418379531,0.09931190171810611,2004-2007,2007,
2004,NSW,118,Farrer,15400,WELLER,Jennifer,2,FFP,Family First,1395.0,76097.0,0.0183318659079858,FFP,False,False,Farrer,0,-0.0216681340920142,1.94,0.0,10,0.0308025829188838,2657.0,86259.0,1,0.0308025829188838,0.012470717010898,2004-2007,2007,
2004,NSW,118,Farrer,15531,MORGAN,Matt,3,IND,Independent,682.0,76097.0,0.0089622455550153,IND,False,True,Farrer,0,-0.031037754444984703,1.94,0.0,10,,,,0,0.0,,2004-2007,2007,
2004,NSW,118,Farrer,14703,LAHY,Chris,5,CEC,Citizens Electoral Council,318.0,76097.0,0.0041788769596698,CEC,False,False,Farrer,0,-0.0358211230403302,1.94,0.0,10,0.0036286068700077,313.0,86259.0,1,0.0036286068700077,-0.0005502700896621001,2004-2007,2007,
2004,NSW,118,Farrer,15590,KOVACS,Frank,6,DEM,Australian Democrats,463.0,76097.0,0.0060843397242992,DEM,False,False,Farrer,0,-0.0339156602757008,1.94,0.0,10,,,,0,0.0,,2004-2007,2007,
2004,NSW,118,Farrer,15578,BURBIDGE,John,7,IND,Independent,1956.0,76097.0,0.0257040356387242,IND,False,True,Farrer,0,-0.014295964361275802,1.94,0.0,10,,,,0,0.0,,2004-2007,2007,
2004,NSW,118,Farrer,15352,JONES,Ray,8,HAN,Pauline Hanson's One Nation (NSW Division),1618.0,76097.0,0.0212623362287606,ON,False,False,Farrer,0,-0.0187376637712394,1.94,0.0,10,,,,0,0.0,,2004-2007,2007,
2004,NSW,118,Farrer,15178,BURN,Ian Paul,9,CDP,Christian Democratic Party (Fred Nile Group),1275.0,76097.0,0.0167549312062236,CDP,False,False,Farrer,0,-0.0232450687937764,1.94,0.0,10,,,,0,0.0,,2004-2007,2007,
2004,NSW,119,Fowler,15547,NUNEZ,Jose,2,IND,Independent,1594.0,70314.0,0.022669738601132,IND,False,True,Fowler,0,-0.017330261398868,1.94,0.0,5,,,,0,0.0,,2004-2007,2007,
2004,NSW,119,Fowler,14722,JOHNSON,Hal,3,CEC,Citizens Electoral Council,1162.0,70314.0,0.0165258696703359,CEC,False,False,Fowler,0,-0.0234741303296641,1.94,0.0,5,,,,0,0.0,,2004-2007,2007,
2004,NSW,120,Gilmore,15364,HARDING,Col,1,HAN,Pauline Hanson's One Nation (NSW Division),1762.0,80111.0,0.0219944826553157,ON,False,False,Gilmore,0,-0.0180055173446843,1.94,0.0,6,,,,0,0.0,,2004-2007,2007,
2004,NSW,120,Gilmore,15163,GREEN,Paul,2,CDP,Christian Democratic Party (Fred Nile Group),3381.0,80111.0,0.0422039420304327,CDP,False,False,Gilmore,1,0.0022039420304326984,1.94,6559.139999999999,6,0.0218291727303257,1755.0,80397.0,1,0.0218291727303257,-0.020374769300107,2004-2007,2007,
2004,NSW,120,Gilmore,14731,McCLUNG,Jean,5,CEC,Citizens Electoral Council,176.0,80111.0,0.0021969517294753,CEC,False,False,Gilmore,0,-0.0378030482705247,1.94,0.0,6,0.0007338582285408,59.0,80397.0,1,0.0007338582285408,-0.0014630935009345,2004-2007,2007,
2004,NSW,121,Grayndler,15099,JOHNSON,Sue,2,SAL,Socialist Alliance,1010.0,75484.0,0.0133803190080016,SAL,False,False,Grayndler,0,-0.0266196809919984,1.94,0.0,5,0.0166269083969465,1394.0,83840.0,1,0.0166269083969465,0.0032465893889449,2004-2007,2007,
2004,NSW,121,Grayndler,15570,HARRISON,Jen,3,DEM,Australian Democrats,1579.0,75484.0,0.0209183403105293,DEM,False,False,Grayndler,0,-0.0190816596894707,1.94,0.0,5,0.0167819656488549,1407.0,83840.0,1,0.0167819656488549,-0.004136374661674401,2004-2007,2007,
2004,NSW,122,Greenway,14528,LOPEZ,Jean,1,SAS,Save the ADI Site Party,1362.0,75879.0,0.017949630332503,SAS,False,False,Greenway,0,-0.022050369667497002,1.94,0.0,14,,,,0,0.0,,2004-2007,2007,
2004,NSW,122,Greenway,14254,CHIDIAC,Joe,2,FPY,The Fishing Party,881.0,75879.0,0.0116105905454737,FPY,False,False,Greenway,0,-0.028389409454526303,1.94,0.0,14,,,,0,0.0,,2004-2007,2007,
2004,NSW,122,Greenway,15446,BAYLEY,Grant,3,ORP,Outdoor Recreation Party,772.0,75879.0,0.0101740929637976,ORP,False,False,Greenway,0,-0.0298259070362024,1.94,0.0,14,,,,0,0.0,,2004-2007,2007,
