year,state,division_id,division,candidate_id,surname,given_name,ballot_position,party_ab,party_name,votes,total_formal_votes,vote_share,party_std,is_major,is_independent,division_link,above_threshold,running_var,funding_rate,funding_amount,n_candidates,next_vote_share,next_votes,next_total_formal_votes,contests_next,next_vote_share_uncond,vote_share_change,election_pair,next_year,lagged_vote_share
2010,NSW,126,Hunter,21697,LEAYR,Jennifer,2,ON,One Nation,2721.0,81314.0,0.0334628723221093,ON,False,False,Hunter,0,-0.006537127677890699,2.31,0.0,5,0.0377584622008121,3245.0,85941.0,1,0.0377584622008121,0.0042955898787028005,2010-2013,2013,
2010,NSW,126,Hunter,21454,FITZGIBBON,Joel,3,ALP,Labor,44159.0,81314.0,0.5430676144329389,ALP,True,False,Hunter,1,0.5030676144329389,2.31,102007.29000000001,5,0.4449680594826683,38241.0,85941.0,1,0.4449680594826683,-0.09809955495027062,2010-2013,2013,0.5994532941446835
2010,NSW,126,Hunter,21219,RILEY,Wayne Gregory,4,CDP,Christian Democratic Party (Fred Nile Group),1938.0,81314.0,0.0238335342007526,CDP,False,False,Hunter,0,-0.016166465799247402,2.31,0.0,5,0.0213402217800584,1834.0,85941.0,1,0.0213402217800584,-0.0024933124206941992,2010-2013,2013,0.0209973753280839
2010,NSW,126,Hunter,21167,JOHNSEN,Michael,5,NP,The Nationals,25245.0,81314.0,0.3104631428782251,NP,True,False,Hunter,1,0.2704631428782251,2.31,58315.950000000004,5,0.3510547934047777,30170.0,85941.0,1,0.3510547934047777,0.040591650526552614,2010-2013,2013,0.2700630163165088
2010,NSW,127,Kingsford Smith,21662,FENELEY,Michael,1,LP,Liberal,33836.0,82029.0,0.4124882663448292,LP,True,False,Kingsford Smith,1,0.37248826634482923,2.31,78161.16,6,0.4350022647294519,37455.0,86103.0,1,0.4350022647294519,0.022513998384622702,2010-2013,2013,0.3390217466503701
2010,NSW,127,Kingsford Smith,21368,GARRETT,Peter,2,ALP,Labor,35957.0,82029.0,0.4383449755574248,ALP,True,False,Kingsford Smith,1,0.3983449755574248,2.31,83060.67,6,0.4201595763213825,36177.0,86103.0,1,0.4201595763213825,-0.018185399236042288,2010-2013,2013,0.52845744067523
2010,NSW,127,Kingsford Smith,21138,HAMBIDES,Zac,3,SEP,Socialist Equality Party,576.0,82029.0,0.0070219068865888,SEP,False,False,Kingsford Smith,0,-0.0329780931134112,2.31,0.0,6,,,,0,0.0,,2010-2013,2013,0.0126375020178493
2010,NSW,127,Kingsford Smith,21932,CARMONT,Josh,4,DEM,Australian Democrats,1047.0,82029.0,0.0127637786636433,DEM,False,False,Kingsford Smith,0,-0.0272362213363567,2.31,0.0,6,,,,0,0.0,,2010-2013,2013,
2010,NSW,127,Kingsford Smith,21181,SHUREY,Lindsay,5,GRN,The Greens,9885.0,82029.0,0.1205061624547416,GRN,True,False,Kingsford Smith,1,0.0805061624547416,2.31,22834.350000000002,6,0.0979176103039383,8431.0,86103.0,1,0.0979176103039383,-0.022588552150803312,2010-2013,2013,0.1037174549731337
2010,NSW,127,Kingsford Smith,20729,CUNNINGHAM,John Lawrence,6,ON,One Nation,728.0,82029.0,0.008874910092772,ON,False,False,Kingsford Smith,0,-0.031125089907228003,2.31,0.0,6,,,,0,0.0,,2010-2013,2013,
2010,NSW,128,Lindsay,21283,BRADBURY,David,1,ALP,Labor,37076.0,83227.0,0.4454804330325495,ALP,True,False,Lindsay,1,0.40548043303254955,2.31,85645.56,7,0.3902895343265874,34212.0,87658.0,1,0.3902895343265874,-0.05519089870596211,2010-2013,2013,0.5139091164987944
2010,NSW,128,Lindsay,21928,BROWN,Geoff,2,IND,Independent,1583.0,83227.0,0.0190202698643469,IND,False,True,Lindsay,0,-0.020979730135653102,2.31,0.0,7,,,,0,0.0,,2010-2013,2013,0.0116633418595258
2010,NSW,128,Lindsay,21928,BROWN,Geoff,2,IND,Independent,1583.0,83227.0,0.0190202698643469,IND,False,True,Lindsay,0,-0.020979730135653102,2.31,0.0,7,,,,0,0.0,,2010-2013,2013,0.0089096672337196
2010,NSW,128,Lindsay,21021,GREEN,Andrew,3,CDP,Christian Democratic Party (Fred Nile Group),2502.0,83227.0,0.0300623595708123,CDP,False,False,Lindsay,0,-0.0099376404291877,2.31,0.0,7,0.0279381231604645,2449.0,87658.0,1,0.0279381231604645,-0.002124236410347799,2010-2013,2013,0.0305719076233952
2010,NSW,128,Lindsay,20715,SAUNDERS,Mick,4,AFN,Australia First Party,976.0,83227.0,0.0117269636055606,AFN,False,False,Lindsay,0,-0.0282730363944394,2.31,0.0,7,0.0069588628533619,610.0,87658.0,1,0.0069588628533619,-0.0047681007521987,2010-2013,2013,
2010,NSW,128,Lindsay,21667,PHILLIPS,John,5,FFP,Family First,1032.0,83227.0,0.0123998221730928,FFP,False,False,Lindsay,0,-0.0276001778269072,2.31,0.0,7,,,,0,0.0,,2010-2013,2013,0.0111982768116119
2010,NSW,128,Lindsay,21841,WRIGHT,Suzie,6,GRN,The Greens,3944.0,83227.0,0.0473884676847657,GRN,True,False,Lindsay,1,0.007388467684765698,2.31,9110.64,7,0.0305619566953387,2679.0,87658.0,1,0.0305619566953387,-0.016826510989426998,2010-2013,2013,0.0337661701893304
2010,NSW,128,Lindsay,21622,SCOTT,Fiona,7,LP,Liberal,36114.0,83227.0,0.4339216840688719,LP,True,False,Lindsay,1,0.3939216840688719,2.31,83423.34,7,0.4663807068379383,40882.0,87658.0,1,0.4663807068379383,0.032459022769066426,2010-2013,2013,0.3815491561517091
2010,NSW,130,Lyne,21912,OAKESHOTT,Robert,1,IND,Independent,40061.0,84967.0,0.4714889309967399,IND,False,True,Lyne,1,0.4314889309967399,2.31,92540.91,5,0.0760739753029161,6561.0,86245.0,1,0.0760739753029161,-0.3954149556938238,2010-2013,2013,0.0123826870051352
2010,NSW,130,Lyne,21912,OAKESHOTT,Robert,1,IND,Independent,40061.0,84967.0,0.4714889309967399,IND,False,True,Lyne,1,0.4314889309967399,2.31,92540.91,5,0.0760739753029161,6561.0,86245.0,1,0.0760739753029161,-0.3954149556938238,2010-2013,2013,0.0041739394399332
2010,NSW,130,Lyne,21912,OAKESHOTT,Robert,1,IND,Independent,40061.0,84967.0,0.4714889309967399,IND,False,True,Lyne,1,0.4314889309967399,2.31,92540.91,5,0.0760739753029161,6561.0,86245.0,1,0.0760739753029161,-0.3954149556938238,2010-2013,2013,0.0420682502339935
2010,NSW,130,Lyne,21912,OAKESHOTT,Robert,1,IND,Independent,40061.0,84967.0,0.4714889309967399,IND,False,True,Lyne,1,0.4314889309967399,2.31,92540.91,5,0.0760739753029161,6561.0,86245.0,1,0.0760739753029161,-0.3954149556938238,2010-2013,2013,0.0030102957172851
2010,NSW,130,Lyne,21301,LIPS,Frederik,2,ALP,Labor,11459.0,84967.0,0.1348641237186201,ALP,True,False,Lyne,1,0.0948641237186201,2.31,26470.29,5,0.2127891471969389,18352.0,86245.0,1,0.2127891471969389,0.07792502347831878,2010-2013,2013,0.3207356252055349
2010,NSW,130,Lyne,20996,GILLESPIE,David,3,NP,The Nationals,29216.0,84967.0,0.3438511422081514,NP,True,False,Lyne,1,0.3038511422081514,2.31,67488.96,5,0.5318685141167604,45871.0,86245.0,1,0.5318685141167604,0.188017371908609,2010-2013,2013,0.5226151627836382
2010,NSW,130,Lyne,17316,WRIGHT,Barry,4,IND,Independent,586.0,84967.0,0.006896795226382,IND,False,True,Lyne,0,-0.033103204773618,2.31,0.0,5,0.0760739753029161,6561.0,86245.0,1,0.0760739753029161,0.0691771800765341,2010-2013,2013,0.0123826870051352
2010,NSW,130,Lyne,17316,WRIGHT,Barry,4,IND,Independent,586.0,84967.0,0.006896795226382,IND,False,True,Lyne,0,-0.033103204773618,2.31,0.0,5,0.0760739753029161,6561.0,86245.0,1,0.0760739753029161,0.0691771800765341,2010-2013,2013,0.0041739394399332
2010,NSW,130,Lyne,17316,WRIGHT,Barry,4,IND,Independent,586.0,84967.0,0.006896795226382,IND,False,True,Lyne,0,-0.033103204773618,2.31,0.0,5,0.0760739753029161,6561.0,86245.0,1,0.0760739753029161,0.0691771800765341,2010-2013,2013,0.0420682502339935
2010,NSW,130,Lyne,17316,WRIGHT,Barry,4,IND,Independent,586.0,84967.0,0.006896795226382,IND,False,True,Lyne,0,-0.033103204773618,2.31,0.0,5,0.0760739753029161,6561.0,86245.0,1,0.0760739753029161,0.0691771800765341,2010-2013,2013,0.0030102957172851
2010,NSW,130,Lyne,20833,OXENFORD,Ian,5,GRN,The Greens,3645.0,84967.0,0.0428990078501065,GRN,True,False,Lyne,1,0.002899007850106501,2.31,8419.95,5,0.061916632848281,5340.0,86245.0,1,0.061916632848281,0.019017624998174498,2010-2013,2013,0.0714502542308568
2010,NSW,131,Macarthur,21918,McCULLOCH,Kate Melissa,1,ON,One Nation,2338.0,78203.0,0.0298965512831988,ON,False,False,Macarthur,0,-0.0101034487168012,2.31,0.0,8,,,,0,0.0,,2010-2013,2013,
2010,NSW,131,Macarthur,21596,BLEASDALE,Nick,2,ALP,Labor,30151.0,78203.0,0.3855478690075828,ALP,True,False,Macarthur,1,0.34554786900758283,2.31,69648.81,8,0.3063087437800703,26039.0,85009.0,1,0.3063087437800703,-0.07923912522751253,2010-2013,2013,0.4396648482159171
2010,NSW,131,Macarthur,21955,CAMMARERI,Domenic,3,BAP,Building Australia,512.0,78203.0,0.0065470634118895,BAP,False,False,Macarthur,0,-0.0334529365881105,2.31,0.0,8,,,,0,0.0,,2010-2013,2013,
2010,NSW,131,Macarthur,21649,MATHESON,Russell,4,LP,Liberal,37069.0,78203.0,0.4740099484674501,LP,True,False,Macarthur,1,0.4340099484674501,2.31,85629.39,8,0.5432954157795057,46185.0,85009.0,1,0.5432954157795057,0.06928546731205559,2010-2013,2013,0.4697867453211871
2010,NSW,131,Macarthur,21085,NORSWORTHY,Nolene,5,CDP,Christian Democratic Party (Fred Nile Group),1377.0,78203.0,0.0176080201526795,CDP,False,False,Macarthur,0,-0.0223919798473205,2.31,0.0,8,0.0257502146831511,2189.0,85009.0,1,0.0257502146831511,0.008142194530471599,2010-2013,2013,0.0177103181853775
2010,NSW,131,Macarthur,21094,Di BLASIO,Jessica,6,GRN,The Greens,4347.0,78203.0,0.0555861028349296,GRN,True,False,Macarthur,1,0.015586102834929602,2.31,10041.57,8,0.0462186356738698,3929.0,85009.0,1,0.0462186356738698,-0.009367467161059802,2010-2013,2013,0.0435123071702644
2010,NSW,131,Macarthur,21688,MEAD,Clinton,7,DEM,Australian Democrats,652.0,78203.0,0.0083372760635781,DEM,False,False,Macarthur,0,-0.0316627239364219,2.31,0.0,8,,,,0,0.0,,2010-2013,2013,0.0080655686356398
2010,NSW,131,Macarthur,21664,HERBERT,Grant,8,FFP,Family First,1757.0,78203.0,0.0224671687786913,FFP,False,False,Macarthur,0,-0.0175328312213087,2.31,0.0,8,,,,0,0.0,,2010-2013,2013,0.017266581399598
2010,NSW,132,Mackellar,21398,KING,Jonathan,1,GRN,The Greens,14609.0,87100.0,0.1677267508610792,GRN,True,False,Mackellar,1,0.12772675086107918,2.31,33746.79,3,0.1418614412583396,12843.0,90532.0,1,0.1418614412583396,-0.025865309602739583,2010-2013,2013,0.1172363671023316
2010,NSW,132,Mackellar,21419,BEATTIE,Linda,2,ALP,Labor,18381.0,87100.0,0.2110332950631458,ALP,True,False,Mackellar,1,0.1710332950631458,2.31,42460.11,3,0.1723810365395661,15606.0,90532.0,1,0.1723810365395661,-0.0386522585235797,2010-2013,2013,0.243515661301276
2010,NSW,132,Mackellar,21550,BISHOP,Bronwyn,3,LP,Liberal,54110.0,87100.0,0.6212399540757749,LP,True,False,Mackellar,1,0.5812399540757749,2.31,124994.1,3,0.6243206821897229,56521.0,90532.0,1,0.6243206821897229,0.0030807281139479947,2010-2013,2013,0.5640570455005779
2010,NSW,133,Macquarie,21784,WHELAN,Peter,1,LDP,Liberal Democrats (LDP),2087.0,87405.0,0.0238773525542017,LDP,False,False,Macquarie,0,-0.0161226474457983,2.31,0.0,9,,,,0,0.0,,2010-2013,2013,0.0040466447045949
2010,NSW,133,Macquarie,21795,BELL,Amy,2,IND,Independent,1778.0,87405.0,0.0203420856930381,IND,False,True,Macquarie,0,-0.019657914306961902,2.31,0.0,9,,,,0,0.0,,2010-2013,2013,0.0472488515508338
2010,NSW,133,Macquarie,21293,McCALLUM,Carmel,3,GRN,The Greens,12317.0,87405.0,0.1409187117441794,GRN,True,False,Macquarie,1,0.10091871174417938,2.31,28452.27,9,0.1110493305457942,9986.0,89924.0,1,0.1110493305457942,-0.029869381198385184,2010-2013,2013,0.1036397004343018
2010,NSW,133,Macquarie,21796,TREMETHICK,Terry,4,CA,Carers Alliance,591.0,87405.0,0.0067616269092157,XEN,False,False,Macquarie,0,-0.0332383730907843,2.31,0.0,9,,,,0,0.0,,2010-2013,2013,
2010,NSW,133,Macquarie,21792,TEMPLEMAN,Susan,5,ALP,Labor,28284.0,87405.0,0.3235970482237858,ALP,True,False,Macquarie,1,0.28359704822378584,2.31,65336.04,9,0.3099506249721987,27872.0,89924.0,1,0.3099506249721987,-0.013646423251587103,2010-2013,2013,0.440822095819987
2010,NSW,133,Macquarie,20927,BATES,John,6,AFN,Australia First Party,676.0,87405.0,0.0077341113208626,AFN,False,False,Macquarie,0,-0.0322658886791374,2.31,0.0,9,0.0083403763177794,750.0,89924.0,1,0.0083403763177794,0.0006062649969168004,2010-2013,2013,
2010,NSW,133,Macquarie,21780,PORTELLI,Luke,7,CDP,Christian Democratic Party (Fred Nile Group),1883.0,87405.0,0.021543389966249,CDP,False,False,Macquarie,0,-0.018456610033751,2.31,0.0,9,0.0302477647791468,2720.0,89924.0,1,0.0302477647791468,0.008704374812897799,2010-2013,2013,0.0194010965837199
2010,NSW,133,Macquarie,21786,CORNELIUS,Jason,8,FFP,Family First,922.0,87405.0,0.0105485956180996,FFP,False,False,Macquarie,0,-0.0294514043819004,2.31,0.0,9,,,,0,0.0,,2010-2013,2013,0.0053005346130609
2010,NSW,133,Macquarie,21790,MARKUS,Louise,9,LP,Liberal,38867.0,87405.0,0.4446770779703678,LP,True,False,Macquarie,1,0.40467707797036784,2.31,89782.77,9,0.4736221698323028,42590.0,89924.0,1,0.4736221698323028,0.028945091861935,2010-2013,2013,0.378412575375882
2010,NSW,315,McMahon,21131,O'NEILL,Astrid,1,GRN,The Greens,6428.0,79860.0,0.0804908590032557,GRN,True,False,McMahon,1,0.0404908590032557,2.31,14848.68,4,0.0292621328573683,2410.0,82359.0,1,0.0292621328573683,-0.0512287261458874,2010-2013,2013,
2010,NSW,315,McMahon,21703,ELISHE,Jamal,2,LP,Liberal,28950.0,79860.0,0.3625093914350112,LP,True,False,McMahon,1,0.32250939143501123,2.31,66874.5,4,0.4059058512123751,33430.0,82359.0,1,0.4059058512123751,0.043396459777363894,2010-2013,2013,
2010,NSW,315,McMahon,21008,POULARAS,Manny,3,CDP,Christian Democratic Party (Fred Nile Group),3549.0,79860.0,0.0444402704733283,CDP,False,False,McMahon,1,0.004440270473328296,2.31,8198.19,4,0.0282057820031811,2323.0,82359.0,1,0.0282057820031811,-0.016234488470147197,2010-2013,2013,
2010,NSW,315,McMahon,21260,BOWEN,Chris,4,ALP,Labor,40933.0,79860.0,0.5125594790884047,ALP,True,False,McMahon,1,0.47255947908840473,2.31,94555.23,4,0.5018759334134703,41334.0,82359.0,1,0.5018759334134703,-0.010683545674934458,2010-2013,2013,
2010,NSW,134,Mitchell,21034,PRENTICE,Brendon Phillip,1,CDP,Christian Democratic Party (Fred Nile Group),2855.0,83729.0,0.0340981022107035,CDP,False,False,Mitchell,0,-0.005901897789296499,2.31,0.0,4,0.0322602992795122,2794.0,86608.0,1,0.0322602992795122,-0.0018378029311913041,2010-2013,2013,0.025824628747893
2010,NSW,134,Mitchell,21408,GOULD,Nigel,2,ALP,Labor,22046.0,83729.0,0.2633018428501475,ALP,True,False,Mitchell,1,0.2233018428501475,2.31,50926.26,4,0.2052350822094956,17775.0,86608.0,1,0.2052350822094956,-0.058066760640651915,2010-2013,2013,0.3101785208971567
2010,NSW,134,Mitchell,21595,HAWKE,Alex,3,LP,Liberal,52465.0,83729.0,0.6266048800296193,LP,True,False,Mitchell,1,0.5866048800296193,2.31,121194.15000000001,4,0.6547432107888417,56706.0,86608.0,1,0.6547432107888417,0.02813833075922234,2010-2013,2013,0.5673667244921813
2010,NSW,134,Mitchell,20867,DAWSON,Colin,4,GRN,The Greens,6363.0,83729.0,0.0759951749095295,GRN,True,False,Mitchell,1,0.035995174909529505,2.31,14698.53,4,0.0641280251246998,5554.0,86608.0,1,0.0641280251246998,-0.011867149784829709,2010-2013,2013,0.0529288007972539
2010,NSW,135,New England,21190,SMITH,Greg,1,CLR,Country Labor,7414.0,91172.0,0.0813188259553371,CLR,False,False,New England,1,0.0413188259553371,2.31,17126.34,6,0.1185794564514892,10825.0,91289.0,1,0.1185794564514892,0.03726063049615211,2010-2013,2013,0.0982851773549448
2010,NSW,135,New England,21350,SCHULTZ,Pat,2,GRN,The Greens,3252.0,91172.0,0.0356688456982406,GRN,True,False,New England,0,-0.004331154301759399,2.31,0.0,6,0.0458324661240675,4184.0,91289.0,1,0.0458324661240675,0.0101636204258269,2010-2013,2013,0.0339675828047921
2010,NSW,135,New England,20823,DETTMANN,Brian Charles,3,ON,One Nation,794.0,91172.0,0.008708814109595,ON,False,False,New England,0,-0.031291185890405,2.31,0.0,6,0.0171543121296103,1566.0,91289.0,1,0.0171543121296103,0.0084454980200153,2010-2013,2013,0.0125792811839323
2010,NSW,135,New England,21214,COATES,Tim,4,NP,The Nationals,22991.0,91172.0,0.2521717193875312,NP,True,False,New England,1,0.21217171938753118,2.31,53109.21,6,0.5420806449846093,49486.0,91289.0,1,0.5420806449846093,0.2899089255970781,2010-2013,2013,0.2331454075640122
2010,NSW,135,New England,21562,WITTEN,Richard Innes,5,CEC,Citizens Electoral Council of Australia,306.0,91172.0,0.0033562935989119,CEC,False,False,New England,0,-0.0366437064010881,2.31,0.0,6,0.0038668404736605,353.0,91289.0,1,0.0038668404736605,0.0005105468747486001,2010-2013,2013,0.0026427061310782
2010,NSW,135,New England,13274,WINDSOR,Tony,6,IND,Independent,56415.0,91172.0,0.6187755012503839,IND,False,True,New England,1,0.5787755012503839,2.31,130318.65000000001,6,0.1377383912629123,12574.0,91289.0,1,0.1377383912629123,-0.4810371099874716,2010-2013,2013,0.6193798449612403
2010,NSW,136,Newcastle,21605,LUKE,Brad,1,LP,Liberal,25680.0,81964.0,0.313308281684642,LP,True,False,Newcastle,1,0.273308281684642,2.31,59320.8,7,0.3465933680332183,29632.0,85495.0,1,0.3465933680332183,0.0332850863485763,2010-2013,2013,0.2556153527707138
2010,NSW,136,Newcastle,21143,OSBORNE,Michael,2,GRN,The Greens,12677.0,81964.0,0.1546654628861451,GRN,True,False,Newcastle,1,0.1146654628861451,2.31,29283.87,7,0.1199836247733785,10258.0,85495.0,1,0.1199836247733785,-0.03468183811276661,2010-2013,2013,0.1001005381749364
2010,NSW,136,Newcastle,20822,WINTER,Dean,3,DEM,Australian Democrats,1419.0,81964.0,0.017312478649163,DEM,False,False,Newcastle,0,-0.022687521350837,2.31,0.0,7,,,,0,0.0,,2010-2013,2013,0.0105387663374534
2010,NSW,136,Newcastle,20999,HOLT,Noel,4,SEP,Socialist Equality Party,627.0,81964.0,0.0076496998682348,SEP,False,False,Newcastle,0,-0.0323503001317652,2.31,0.0,7,,,,0,0.0,,2010-2013,2013,0.0032763617008693
2010,NSW,136,Newcastle,21005,CAINE,Milton,5,CDP,Christian Democratic Party (Fred Nile Group),1479.0,81964.0,0.0180445073446879,CDP,False,False,Newcastle,0,-0.0219554926553121,2.31,0.0,7,0.0127609801742791,1091.0,85495.0,1,0.0127609801742791,-0.005283527170408801,2010-2013,2013,0.0125850138979241
2010,NSW,136,Newcastle,21396,GRIERSON,Sharon,6,ALP,Labor,39253.0,81964.0,0.4789053730906251,ALP,True,False,Newcastle,1,0.4389053730906251,2.31,90674.43000000001,7,0.4373472132873267,37391.0,85495.0,1,0.4373472132873267,-0.04155815980329841,2010-2013,2013,0.5078478916553315
2010,NSW,136,Newcastle,21634,ALCORN,Zane,7,SAL,Socialist Alliance,829.0,81964.0,0.0101141964765018,SAL,False,False,Newcastle,0,-0.0298858035234982,2.31,0.0,7,0.0072050997134335,616.0,85495.0,1,0.0072050997134335,-0.0029090967630683003,2010-2013,2013,0.0039387308533916
2010,NSW,137,North Sydney,21692,HOCKEY,Joe,1,LP,Liberal,51179.0,85709.0,0.5971251560512898,LP,True,False,North Sydney,1,0.5571251560512898,2.31,118223.49,5,0.6104264652677279,53991.0,88448.0,1,0.6104264652677279,0.013301309216438129,2010-2013,2013,0.5181262681350645
2010,NSW,137,North Sydney,21705,WEBB,Leta,2,ALP,Labor,18961.0,85709.0,0.2212253088940484,ALP,True,False,North Sydney,1,0.1812253088940484,2.31,43799.91,5,0.2004228473227207,17727.0,88448.0,1,0.2004228473227207,-0.0208024615713277,2010-2013,2013,0.3562154744731008
2010,NSW,137,North Sydney,20815,PEARCE,Daniel,3,DEM,Australian Democrats,1275.0,85709.0,0.0148759173482364,DEM,False,False,North Sydney,0,-0.0251240826517636,2.31,0.0,5,,,,0,0.0,,2010-2013,2013,
2010,NSW,137,North Sydney,20924,ROBJOHNS,Andrew,4,GRN,The Greens,13314.0,85709.0,0.1553395792740552,GRN,True,False,North Sydney,1,0.11533957927405519,2.31,30755.34,5,0.1535252351664254,13579.0,88448.0,1,0.1535252351664254,-0.0018143441076297895,2010-2013,2013,0.092079800147778
2010,NSW,137,North Sydney,21709,LE,Daniel,5,FFP,Family First,980.0,85709.0,0.0114340384323699,FFP,False,False,North Sydney,0,-0.0285659615676301,2.31,0.0,5,,,,0,0.0,,2010-2013,2013,0.0041284027069185
2010,NSW,138,Page,21681,JOHNSON,Jeff,1,GRN,The Greens,7325.0,85384.0,0.0857889065867141,GRN,True,False,Page,1,0.045788906586714105,2.31,16920.75,6,0.0651771687903648,5601.0,85935.0,1,0.0651771687903648,-0.02061173779634931,2010-2013,2013,0.0810431528476201
2010,NSW,138,Page,21495,SAFFIN,Janelle,2,ALP,Labor,39043.0,85384.0,0.4572636559542771,ALP,True,False,Page,1,0.4172636559542771,2.31,90189.33,6,0.3879211031593646,33336.0,85935.0,1,0.3879211031593646,-0.06934255279491247,2010-2013,2013,0.4167465793474447
2010,NSW,138,Page,21484,HOGAN,Kevin,3,NP,The Nationals,36263.0,85384.0,0.4247048627377495,NP,True,False,Page,1,0.3847048627377495,2.31,83767.53,6,0.4664921161342875,40088.0,85935.0,1,0.4664921161342875,0.04178725339653799,2010-2013,2013,0.4305110513390247
2010,NSW,138,Page,21450,SUMMERVILLE,Merle Desley,4,IND,Independent,896.0,85384.0,0.0104937693244636,IND,False,True,Page,0,-0.0295062306755364,2.31,0.0,6,,,,0,0.0,,2010-2013,2013,0.0178341714419366
2010,NSW,138,Page,21450,SUMMERVILLE,Merle Desley,4,IND,Independent,896.0,85384.0,0.0104937693244636,IND,False,True,Page,0,-0.0295062306755364,2.31,0.0,6,,,,0,0.0,,2010-2013,2013,0.0102561103964448
2010,NSW,138,Page,21504,MELLAND,Julia,5,DEM,Australian Democrats,598.0,85384.0,0.0070036540803897,DEM,False,False,Page,0,-0.0329963459196103,2.31,0.0,6,,,,0,0.0,,2010-2013,2013,0.0106420301719097
2010,NSW,138,Page,9663,BEHN,Doug,6,IND,Independent,1259.0,85384.0,0.0147451513164058,IND,False,True,Page,0,-0.0252548486835942,2.31,0.0,6,,,,0,0.0,,2010-2013,2013,0.0178341714419366
2010,NSW,138,Page,9663,BEHN,Doug,6,IND,Independent,1259.0,85384.0,0.0147451513164058,IND,False,True,Page,0,-0.0252548486835942,2.31,0.0,6,,,,0,0.0,,2010-2013,2013,0.0102561103964448
2010,NSW,139,Parkes,21017,PARMETER,Matt,1,GRN,The Greens,5028.0,89735.0,0.0560316487435225,GRN,True,False,Parkes,1,0.016031648743522496,2.31,11614.68,5,0.0517547634020675,4691.0,90639.0,1,0.0517547634020675,-0.004276885341454997,2010-2013,2013,0.0302659181025597
2010,NSW,139,Parkes,21968,CLEMENTS,John,2,IND,Independent,9146.0,89735.0,0.1019223268512843,IND,False,True,Parkes,1,0.0619223268512843,2.31,21127.260000000002,5,,,,0,0.0,,2010-2013,2013,0.2073263893099225
2010,NSW,139,Parkes,21968,CLEMENTS,John,2,IND,Independent,9146.0,89735.0,0.1019223268512843,IND,False,True,Parkes,1,0.0619223268512843,2.31,21127.260000000002,5,,,,0,0.0,,2010-2013,2013,0.0261067795171518
2010,NSW,139,Parkes,21089,BROOKS,Andrew,3,CLR,Country Labor,19081.0,89735.0,0.2126372095614866,CLR,False,False,Parkes,1,0.1726372095614866,2.31,44077.11,5,0.2079678725493441,18850.0,90639.0,1,0.2079678725493441,-0.004669337012142505,2010-2013,2013,0.2536953279414083
2010,NSW,139,Parkes,21023,COULTON,Mark,4,NP,The Nationals,53154.0,89735.0,0.5923441243661893,NP,True,False,Parkes,1,0.5523441243661893,2.31,122785.74,5,0.6401218018733658,58020.0,90639.0,1,0.6401218018733658,0.04777767750717643,2010-2013,2013,0.4677393929840304
2010,NSW,139,Parkes,21199,COLLESS,Mick,5,IND,Independent,3326.0,89735.0,0.0370646904775171,IND,False,True,Parkes,0,-0.0029353095224829012,2.31,0.0,5,,,,0,0.0,,2010-2013,2013,0.2073263893099225
2010,NSW,139,Parkes,21199,COLLESS,Mick,5,IND,Independent,3326.0,89735.0,0.0370646904775171,IND,False,True,Parkes,0,-0.0029353095224829012,2.31,0.0,5,,,,0,0.0,,2010-2013,2013,0.0261067795171518
2010,NSW,140,Parramatta,21006,GORDON,Chris,1,SEP,Socialist Equality Party,1203.0,78317.0,0.0153606496673774,SEP,False,False,Parramatta,0,-0.0246393503326226,2.31,0.0,7,,,,0,0.0,,2010-2013,2013,0.0030640995538858
2010,NSW,140,Parramatta,21211,PATEL,Kalpesh,2,IND,Independent,1436.0,78317.0,0.0183357380900698,IND,False,True,Parramatta,0,-0.0216642619099302,2.31,0.0,7,0.014935185759474,1204.0,80615.0,1,0.014935185759474,-0.0034005523305958,2010-2013,2013,0.0075017609767551
2010,NSW,140,Parramatta,21461,OWENS,Julie,3,ALP,Labor,34818.0,78317.0,0.4445778055849943,ALP,True,False,Parramatta,1,0.40457780558499434,2.31,80429.58,7,0.412590708925138,33261.0,80615.0,1,0.412590708925138,-0.03198709665985633,2010-2013,2013,0.5057877436017845
2010,NSW,140,Parramatta,20908,BRADLEY,Phil,4,GRN,The Greens,6237.0,78317.0,0.0796378819413409,GRN,True,False,Parramatta,1,0.0396378819413409,2.31,14407.470000000001,7,0.0528561682069093,4261.0,80615.0,1,0.0528561682069093,-0.026781713734431604,2010-2013,2013,0.0503404555059873
2010,NSW,140,Parramatta,21051,SHARAH,Alex,5,CDP,Christian Democratic Party (Fred Nile Group),2404.0,78317.0,0.0306957620950751,CDP,False,False,Parramatta,0,-0.009304237904924902,2.31,0.0,7,0.0242758791788128,1957.0,80615.0,1,0.0242758791788128,-0.006419882916262297,2010-2013,2013,0.0282108476168114
2010,NSW,140,Parramatta,21489,RODEN,Duncan,6,SAL,Socialist Alliance,330.0,78317.0,0.0042136445471608,SAL,False,False,Parramatta,0,-0.0357863554528392,2.31,0.0,7,,,,0,0.0,,2010-2013,2013,0.0119159427095562
2010,NSW,140,Parramatta,21479,CAMENZULI,Charles,7,LP,Liberal,31889.0,78317.0,0.4071785180739813,LP,True,False,Parramatta,1,0.36717851807398133,2.31,73663.59,7,0.4431433356075172,35724.0,80615.0,1,0.4431433356075172,0.035964817533535864,2010-2013,2013,0.3774947170697347
