year,state,division_id,division,candidate_id,surname,given_name,ballot_position,party_ab,party_name,votes,total_formal_votes,vote_share,party_std,is_major,is_independent
2016,NSW,144,Reid,28641,KANG,Ju,4,CDP,Christian Democratic Party (Fred Nile Group),3713.0,90597.0,0.04098369703191055,CDP,False,False
2016,NSW,144,Reid,28659,MANTEL,Alice,5,GRN,The Greens,7673.0,90597.0,0.08469375365630208,GRN,True,False
2016,NSW,145,Richmond,29290,POLLARD,Angela,1,AJP,Animal Justice Party,3089.0,98398.0,0.031392914490131915,AJP,False,False
2016,NSW,145,Richmond,28349,SMITH,Neil Gordon,2,ON,Pauline Hanson's One Nation,6160.0,98398.0,0.06260289843289497,ON,False,False
2016,NSW,145,Richmond,28783,WALKER,Dawn,3,GRN,The Greens,20108.0,98398.0,0.2043537470273786,GRN,True,False
2016,NSW,145,Richmond,28987,ELLIOT,Justine,4,ALP,Labor,30551.0,98398.0,0.3104839529258725,ALP,True,False
2016,NSW,145,Richmond,28785,KILARNEY,Russell,5,CDP,Christian Democratic Party (Fred Nile Group),1484.0,98398.0,0.01508160734974288,CDP,False,False
2016,NSW,145,Richmond,29295,FRASER,Matthew,6,NP,The Nationals,37006.0,98398.0,0.37608487977397914,NP,True,False
2016,NSW,250,Riverina,29304,McCORMACK,Michael,1,NP,The Nationals,56581.0,98920.0,0.571987464617873,NP,True,False
2016,NSW,250,Riverina,28023,FOLEY,Richard,2,IND,Independent,6058.0,98920.0,0.06124140719773554,IND,False,True
2016,NSW,250,Riverina,28750,LANGFIELD,Philip,3,CDP,Christian Democratic Party (Fred Nile Group),3207.0,98920.0,0.03242013748483623,CDP,False,False
2016,NSW,250,Riverina,28995,KURYLOWICZ,Tim,4,ALP,Labor,25244.0,98920.0,0.2551961180752123,ALP,True,False
2016,NSW,250,Riverina,29316,O'ROURKE,Glenn,5,FFP,Family First,3386.0,98920.0,0.03422968054993934,FFP,False,False
2016,NSW,250,Riverina,28768,POYNTER,Kevin,6,GRN,The Greens,4444.0,98920.0,0.044925192074403555,GRN,True,False
2016,NSW,146,Robertson,29055,HIGGINS,Lawrie,1,AAPP,Antipaedophile Party,1527.0,95277.0,0.016026952989703705,AAPP,False,False
2016,NSW,146,Robertson,28130,DAVY,Van,2,IND,Independent,2726.0,95277.0,0.028611312278934056,IND,False,True
2016,NSW,146,Robertson,28686,WICKS,Lucy,3,LP,Liberal,42573.0,95277.0,0.4468339683239397,LP,True,False
2016,NSW,146,Robertson,28680,MORRIS,Hillary,4,GRN,The Greens,7954.0,95277.0,0.08348289723647889,GRN,True,False
2016,NSW,146,Robertson,29047,CRAIG,Matthew,5,LDP,Liberal Democrats,1347.0,95277.0,0.014137724739443937,LDP,False,False
2016,NSW,146,Robertson,28671,STODDART,Robert,6,CDP,Christian Democratic Party (Fred Nile Group),2539.0,95277.0,0.026648614041164184,CDP,False,False
2016,NSW,146,Robertson,29043,CHARLTON,Anne,7,ALP,Labor,36611.0,95277.0,0.38425853039033553,ALP,True,False
2016,NSW,148,Shortland,28976,CONROY,Pat,1,ALP,Labor,50164.0,98038.0,0.5116791448213958,ALP,True,False
2016,NSW,148,Shortland,28759,BARRIE,Jenny,2,LP,Liberal,34514.0,98038.0,0.35204716538485076,LP,True,False
2016,NSW,148,Shortland,28954,MACFADYEN,Ivan,3,GRN,The Greens,9279.0,98038.0,0.09464697362247292,GRN,True,False
2016,NSW,148,Shortland,28701,COX,Morgan,4,CDP,Christian Democratic Party (Fred Nile Group),4081.0,98038.0,0.041626716171280526,CDP,False,False
2016,NSW,149,Sydney,29056,FALANGA,Ula,1,CDP,Christian Democratic Party (Fred Nile Group),1489.0,87900.0,0.016939704209328783,CDP,False,False
2016,NSW,149,Sydney,29280,BERRIMAN,Mark,2,AJP,Animal Justice Party,1497.0,87900.0,0.01703071672354949,AJP,False,False
2016,NSW,149,Sydney,29267,SPIKE,Kris,3,SPP,Sustainable Australia,606.0,87900.0,0.00689419795221843,SPP,False,False
2016,NSW,149,Sydney,28578,WINTERS,Geoffrey,4,LP,Liberal,25622.0,87900.0,0.29149032992036406,LP,True,False
2016,NSW,149,Sydney,29118,GEISER,Tom,5,FUT,Science Party,1361.0,87900.0,0.015483503981797497,FUT,False,False
2016,NSW,149,Sydney,28577,ELLSMORE,Sylvie,6,GRN,The Greens,16537.0,87900.0,0.18813424345847554,GRN,True,False
2016,NSW,149,Sydney,28230,BOYLE,Peter,7,SAL,Socialist Alliance,500.0,87900.0,0.005688282138794084,SAL,False,False
2016,NSW,149,Sydney,29079,PLIBERSEK,Tanya,8,ALP,Labor,38449.0,87900.0,0.4374175199089875,ALP,True,False
2016,NSW,149,Sydney,29297,LANNING,Rebecca,9,ASXP,Australian Sex Party,1456.0,87900.0,0.016564277588168374,ASXP,False,False
2016,NSW,149,Sydney,29098,TZORAS,Tula,10,SOL,Online Direct Democracy - (Empowering the People!),383.0,87900.0,0.004357224118316268,SOL,False,False
2016,NSW,151,Warringah,28909,WOODWARD,Andrew,1,ALP,Labor,12820.0,86666.0,0.14792421480165233,ALP,True,False
2016,NSW,151,Warringah,28467,ROWLAND,Marie,2,XEN,Nick Xenophon Team,5506.0,86666.0,0.06353125793275333,XEN,False,False
2016,NSW,151,Warringah,28608,SCIFO,June,3,CDP,Christian Democratic Party (Fred Nile Group),1039.0,86666.0,0.011988553758105832,CDP,False,False
2016,NSW,151,Warringah,29067,GIORDANO,Marc,4,FUT,Science Party,800.0,86666.0,0.009230840237232594,FUT,False,False
2016,NSW,151,Warringah,28624,ABBOTT,Tony,5,LP,Liberal,44759.0,86666.0,0.5164539727228671,LP,True,False
2016,NSW,151,Warringah,28151,CAPLICE,Shea,6,ARTS,The Arts Party,669.0,86666.0,0.007719290148385757,ARTS,False,False
2016,NSW,151,Warringah,29363,MATHISON,James,7,IND,Independent,9887.0,86666.0,0.11408164678189832,IND,False,True
2016,NSW,151,Warringah,28617,WILLIAMS ROLDAN,Clara,8,GRN,The Greens,10565.0,86666.0,0.12190478388295295,GRN,True,False
2016,NSW,151,Warringah,27994,BARROW,David,9,IND,Independent,253.0,86666.0,0.002919253225024808,IND,False,True
2016,NSW,151,Warringah,29210,BACKHOUSE,Tony,10,IND,Independent,368.0,86666.0,0.004246186509126993,IND,False,True
2016,NSW,251,Watson,28733,ABDULLA,Violet,1,CDP,Christian Democratic Party (Fred Nile Group),7957.0,83236.0,0.09559565572588784,CDP,False,False
2016,NSW,251,Watson,29084,GORDON,Tom,2,FUT,Science Party,1611.0,83236.0,0.01935460618001826,FUT,False,False
2016,NSW,251,Watson,28947,BURKE,Tony,3,ALP,Labor,46105.0,83236.0,0.5539069633331731,ALP,True,False
2016,NSW,251,Watson,29023,GERAN,Paul,4,SOL,Online Direct Democracy - (Empowering the People!),875.0,83236.0,0.010512278341102408,SOL,False,False
2016,NSW,251,Watson,28713,BLOCH,Barbara,5,GRN,The Greens,5555.0,83236.0,0.066737949925513,GRN,True,False
2016,NSW,251,Watson,28743,ZAMAN,Mohammad Shahe,6,LP,Liberal,21133.0,83236.0,0.25389254649430537,LP,True,False
2016,NSW,152,Wentworth,28634,TOBOREK,Dejay,1,GRN,The Greens,12496.0,84092.0,0.1485991533082814,GRN,True,False
2016,NSW,152,Wentworth,29080,XING,Peter,2,FUT,Science Party,988.0,84092.0,0.011749036769252723,FUT,False,False
2016,NSW,152,Wentworth,27996,ACKROYD,Anthony Michael,3,ARTS,The Arts Party,1478.0,84092.0,0.01757598820339628,ARTS,False,False
2016,NSW,152,Wentworth,28621,THOMAS,Beresford,4,CDP,Christian Democratic Party (Fred Nile Group),901.0,84092.0,0.010714455596251725,CDP,False,False
2016,NSW,152,Wentworth,28457,ALLEN,David,5,IND,Independent,573.0,84092.0,0.006813965656661752,IND,False,True
2016,NSW,152,Wentworth,28638,TURNBULL,Malcolm,6,LP,Liberal,52353.0,84092.0,0.6225681396565667,LP,True,False
2016,NSW,152,Wentworth,28917,HUGHES,Evan,7,ALP,Labor,14913.0,84092.0,0.17734148313751605,ALP,True,False
2016,NSW,152,Wentworth,28154,AUSSIE-STONE,Marc,8,IND,Independent,390.0,84092.0,0.004637777672073443,IND,False,True
2016,NSW,153,Werriwa,28711,MANNOUN,Ned,1,LP,Liberal,32670.0,89361.0,0.36559572968073323,LP,True,False
2016,NSW,153,Werriwa,28702,EDWARDS,Daniel,2,CDP,Christian Democratic Party (Fred Nile Group),5986.0,89361.0,0.0669867168003939,CDP,False,False
2016,NSW,153,Werriwa,28709,WESTERBERG,Signe Louise,3,GRN,The Greens,4109.0,89361.0,0.04598202795402916,GRN,True,False
2016,NSW,153,Werriwa,29065,STANLEY,Anne,4,ALP,Labor,46596.0,89361.0,0.5214355255648437,ALP,True,False
2016,NSW,150,Whitlam,28715,HUNT,Tom,1,GRN,The Greens,8162.0,98441.0,0.0829126075517315,GRN,True,False
2016,NSW,150,Whitlam,29275,MANDELSON,Jan,2,NP,The Nationals,6341.0,98441.0,0.0644142176532136,NP,True,False
2016,NSW,150,Whitlam,27991,HARTMAN,Wayne,3,NCP,Non-Custodial Parents Party (Equal Parenting),2081.0,98441.0,0.021139565831310124,NCP,True,False
2016,NSW,150,Whitlam,28970,JONES,Stephen,4,ALP,Labor,51939.0,98441.0,0.5276155260511373,ALP,True,False
2016,NSW,150,Whitlam,28714,PINSUTI,Susan,5,CDP,Christian Democratic Party (Fred Nile Group),4048.0,98441.0,0.04112107759978058,CDP,False,False
2016,NSW,150,Whitlam,28717,HEWITT,Marcus,6,LP,Liberal,25870.0,98441.0,0.26279700531282696,LP,True,False
2016,NT,306,Lingiari,28849,RIGHTON,Chris,1,ASP,"Shooters, Fishers and Farmers",3061.0,42875.0,0.0713935860058309,ASP,False,False
2016,NT,306,Lingiari,28735,SNOWDON,Warren,2,ALP,Australian Labor Party (Northern Territory) Branch,17056.0,42875.0,0.3978075801749271,ALP,True,False
2016,NT,306,Lingiari,24971,GOULD,Alfred,3,IND,Independent,427.0,42875.0,0.009959183673469388,IND,False,True
2016,NT,306,Lingiari,29433,GUYULA,Yingiya Mark,4,IND,Independent,1854.0,42875.0,0.04324198250728863,IND,False,True
2016,NT,306,Lingiari,28016,EARLEY,Braedon,5,IND,Independent,1808.0,42875.0,0.042169096209912535,IND,False,True
2016,NT,306,Lingiari,28561,McCARTHY,Regina,6,RUA,Rise Up Australia Party,1498.0,42875.0,0.03493877551020408,RUA,False,False
2016,NT,306,Lingiari,28006,FLYNN,Peter,7,CEC,Citizens Electoral Council,261.0,42875.0,0.006087463556851312,CEC,False,False
2016,NT,306,Lingiari,28555,HOAD,Rob,8,GRN,The Greens,3305.0,42875.0,0.07708454810495627,GRN,True,False
2016,NT,306,Lingiari,28827,MacFARLANE,Tina,9,CLP,Country Liberals (NT),13605.0,42875.0,0.31731778425655977,CLP,True,False
2016,NT,307,Solomon,28553,WILLIAMS,Todd,1,GRN,The Greens,5553.0,54585.0,0.10173124484748557,GRN,True,False
2016,NT,307,Solomon,28229,KEARNEY,John,2,AFN,Australia First Party,798.0,54585.0,0.014619400934322617,AFN,False,False
2016,NT,307,Solomon,28830,GRIGGS,Natasha,3,CLP,Country Liberals (NT),18804.0,54585.0,0.3444902445726848,CLP,True,False
2016,NT,307,Solomon,29532,DAWES,Robert,4,LDP,Liberal Democrats,1275.0,54585.0,0.023358065402583127,LDP,False,False
2016,NT,307,Solomon,28138,LAWRENCE,Lance,5,HMP,Marijuana (HEMP) Party,1143.0,54585.0,0.020939818631492167,HMP,False,False
2016,NT,307,Solomon,28015,GARNER,Mark,6,IND,Independent,1644.0,54585.0,0.030118164330860127,IND,False,True
2016,NT,307,Solomon,28562,MAJETIC,Silvija,7,RUA,Rise Up Australia Party,985.0,54585.0,0.018045250526701476,RUA,False,False
2016,NT,307,Solomon,28844,REINHOLD,Marty,8,ASP,"Shooters, Fishers and Farmers",1523.0,54585.0,0.027901438124026748,ASP,False,False
2016,NT,307,Solomon,28737,GOSLING,Luke,9,ALP,Australian Labor Party (Northern Territory) Branch,22308.0,54585.0,0.40868370431437206,ALP,True,False
2016,NT,307,Solomon,28013,McCULLOUGH,Brigid,10,CEC,Citizens Electoral Council,183.0,54585.0,0.003352569387194284,CEC,False,False
2016,NT,307,Solomon,28014,CARTWRIGHT,Nevin,11,SOL,Online Direct Democracy - (Empowering the People!),369.0,54585.0,0.0067600989282769995,SOL,False,False
2016,QLD,304,Blair,29420,TURNER,Sandy,1,IND,Independent,1913.0,85187.0,0.022456478101118716,IND,False,True
2016,QLD,304,Blair,29414,EMMS,Jonathan,2,IND,Independent,744.0,85187.0,0.008733726977120923,IND,False,True
2016,QLD,304,Blair,28916,NEUMANN,Shayne,3,ALP,Australian Labor Party,35691.0,85187.0,0.4189723784145468,ALP,True,False
2016,QLD,304,Blair,29417,PETERSEN,Patricia,4,IND,Independent,1439.0,85187.0,0.016892248817307807,IND,False,True
2016,QLD,304,Blair,29255,WALSH,Pat,5,GRN,The Greens,5266.0,85187.0,0.06181694389989083,GRN,True,False
2016,QLD,304,Blair,29279,AGGETT,Troy,6,ON,Pauline Hanson's One Nation,13273.0,85187.0,0.15581015882705107,ON,False,False
2016,QLD,304,Blair,28033,HARDING,Teresa,7,LNP,Liberal National Party of Queensland,24455.0,85187.0,0.28707431885146795,LNP,True,False
2016,QLD,304,Blair,29236,DARR,Geoff,8,FFP,Family First,2406.0,85187.0,0.028243746111495886,FFP,False,False
2016,QLD,310,Bonner,29398,LINNEY,Matthew,1,LDP,Liberal Democrats,2738.0,89909.0,0.030453013602642673,LDP,False,False
2016,QLD,310,Bonner,29387,AUSTIN,Ken,2,GRN,The Greens,8518.0,89909.0,0.09474023735109945,GRN,True,False
2016,QLD,310,Bonner,23605,WIRTH,Jarrod John,3,IND,Independent,2396.0,89909.0,0.026649167491574813,IND,False,True
2016,QLD,310,Bonner,29093,FRASER HARDY,Laura,4,ALP,Australian Labor Party,31344.0,89909.0,0.3486191593722542,ALP,True,False
2016,QLD,310,Bonner,28058,VASTA,Ross,5,LNP,Liberal National Party of Queensland,41756.0,89909.0,0.4644251409758756,LNP,True,False
2016,QLD,310,Bonner,29388,BROUGHTON,Andrew,6,FFP,Family First,3157.0,89909.0,0.03511328120655329,FFP,False,False
2016,QLD,155,Bowman,29342,SCOTT,Brad,1,GRN,The Greens,9012.0,92325.0,0.09761169780666125,GRN,True,False
2016,QLD,155,Bowman,28973,RICHARDS,Kim,2,ALP,Australian Labor Party,29592.0,92325.0,0.32051990251827783,ALP,True,False
2016,QLD,155,Bowman,28051,LAMING,Andrew,3,LNP,Liberal National Party of Queensland,45946.0,92325.0,0.49765502301651776,LNP,True,False
2016,QLD,155,Bowman,29407,DUNCAN,Tony,4,ALA,Australian Liberty Alliance,3316.0,92325.0,0.03591659897102627,ALA,False,False
2016,QLD,155,Bowman,29385,SAUNDERS,Brett,5,FFP,Family First,4459.0,92325.0,0.048296777687516924,FFP,False,False
2016,QLD,156,Brisbane,28064,EVANS,Trevor,1,LNP,Liberal National Party of Queensland,46972.0,94225.0,0.49850888829928364,LNP,True,False
2016,QLD,156,Brisbane,29090,O'NEILL,Pat,2,ALP,Australian Labor Party,24500.0,94225.0,0.2600159193420005,ALP,True,False
2016,QLD,156,Brisbane,29426,HUMPHREYS,John,3,LDP,Liberal Democrats,1962.0,94225.0,0.020822499336694084,LDP,False,False
2016,QLD,156,Brisbane,28031,CLINCH,Bridget,4,ADVP,Veterans Party,915.0,94225.0,0.009710798620323693,ADVP,False,False
2016,QLD,156,Brisbane,29432,LOVEJOY,Kirsten,5,GRN,The Greens,18279.0,94225.0,0.19399310161846645,GRN,True,False
2016,QLD,156,Brisbane,29424,VEGAR,Mark,6,FFP,Family First,1597.0,94225.0,0.016948792783231626,FFP,False,False
2016,QLD,157,Capricornia,29237,GIAMARELOS,Kate,1,GRN,The Greens,4166.0,88155.0,0.047257671147410814,GRN,True,False
2016,QLD,157,Capricornia,29243,CARTER,Laurel,2,KAP,Katter's Australian Party,6241.0,88155.0,0.07079575747263343,KAP,False,False
2016,QLD,157,Capricornia,29229,TEMPLE,Lindsay,3,FFP,Family First,4547.0,88155.0,0.05157960410640349,FFP,False,False
2016,QLD,157,Capricornia,28034,LANDRY,Michelle,4,LNP,Liberal National Party of Queensland,35310.0,88155.0,0.4005444954908967,LNP,True,False
2016,QLD,157,Capricornia,28347,MURRAY,Ken,5,IND,Independent,4312.0,88155.0,0.04891384493222165,IND,False,True
2016,QLD,157,Capricornia,29035,NEATON,Leisa,6,ALP,Australian Labor Party,33579.0,88155.0,0.3809086268504339,ALP,True,False
2016,QLD,158,Dawson,29444,HALL,Michael,1,GLT,Glenn Lazarus Team,4075.0,90300.0,0.04512735326688815,GLT,False,False
2016,QLD,158,Dawson,28037,CHRISTENSEN,George,2,LNP,Liberal National Party of Queensland,38474.0,90300.0,0.4260686600221484,LNP,True,False
2016,QLD,158,Dawson,27998,LARGE,Steven,3,IND,Independent,4184.0,90300.0,0.0463344407530454,IND,False,True
2016,QLD,158,Dawson,29292,DODD,Ash,4,KAP,Katter's Australian Party,5904.0,90300.0,0.06538205980066446,KAP,False,False
2016,QLD,158,Dawson,29284,NICKSON,Amanda,5,FFP,Family First,3403.0,90300.0,0.03768549280177187,FFP,False,False
2016,QLD,158,Dawson,28972,GILBERT,Frank,6,ALP,Australian Labor Party,29608.0,90300.0,0.32788482834994465,ALP,True,False
2016,QLD,158,Dawson,29287,DYKYJ,Jonathon,7,GRN,The Greens,4652.0,90300.0,0.051517165005537095,GRN,True,False
2016,QLD,252,Dickson,29618,NICHOLSON,Doug,1,LDP,Liberal Democrats,2589.0,90933.0,0.028471511992346012,LDP,False,False
2016,QLD,252,Dickson,28148,PROHASKA,Thor,2,IND,Independent,3217.0,90933.0,0.03537769566603983,IND,False,True
2016,QLD,252,Dickson,29126,LAVARCH,Linda,3,ALP,Australian Labor Party,31769.0,90933.0,0.3493671164483741,ALP,True,False
2016,QLD,252,Dickson,29234,BERKMAN,Michael,4,GRN,The Greens,8971.0,90933.0,0.09865505372087141,GRN,True,False
2016,QLD,252,Dickson,29231,HUTCHINSON,Ray,5,FFP,Family First,3868.0,90933.0,0.042536812818228804,FFP,False,False
2016,QLD,252,Dickson,28139,DUTTON,Peter,6,LNP,Liberal National Party of Queensland,40519.0,90933.0,0.44559180935413983,LNP,True,False
2016,QLD,159,Fadden,29308,KWON,Daniel,1,GRN,The Greens,6871.0,89404.0,0.07685338463603418,GRN,True,False
2016,QLD,159,Fadden,29273,REES,Lyn,2,FFP,Family First,3450.0,89404.0,0.03858887745514742,FFP,False,False
2016,QLD,159,Fadden,28066,ROBERT,Stuart,3,LNP,Liberal National Party of Queensland,43938.0,89404.0,0.4914545210505123,LNP,True,False
2016,QLD,159,Fadden,28161,MACNAMARA,Sean,4,ADVP,Veterans Party,1083.0,89404.0,0.012113551966354974,ADVP,False,False
2016,QLD,159,Fadden,29312,BALL,Brenden,5,ON,Pauline Hanson's One Nation,10693.0,89404.0,0.11960314974721489,ON,False,False
2016,QLD,159,Fadden,28956,SCANLON,Meaghan,6,ALP,Australian Labor Party,23369.0,89404.0,0.26138651514473626,ALP,True,False
2016,QLD,160,Fairfax,29230,ETHERIDGE,Susan,1,GRN,The Greens,11672.0,92463.0,0.1262342774947817,GRN,True,False
2016,QLD,160,Fairfax,29227,REES,David,2,FFP,Family First,2449.0,92463.0,0.026486270183749175,FFP,False,False
2016,QLD,160,Fairfax,27972,CAMPBELL,Keith Alexander,3,IND,Independent,2886.0,92463.0,0.031212484993997598,IND,False,True
2016,QLD,160,Fairfax,29021,ANDERSON,Scott,4,ALP,Australian Labor Party,19054.0,92463.0,0.20607161783632372,ALP,True,False
2016,QLD,160,Fairfax,28035,O'BRIEN,Ted,5,LNP,Liberal National Party of Queensland,44787.0,92463.0,0.48437753479770285,LNP,True,False
2016,QLD,160,Fairfax,29029,BULLEN,Kris,6,SOL,Online Direct Democracy - (Empowering the People!),624.0,92463.0,0.006748645404107589,SOL,False,False
2016,QLD,160,Fairfax,28460,DICKSON,Robert,7,IND,Independent,1985.0,92463.0,0.021468046678130712,IND,False,True
2016,QLD,160,Fairfax,29233,PASQUALI,Robert,8,ON,Pauline Hanson's One Nation,9006.0,92463.0,0.09740112261120665,ON,False,False
2016,QLD,161,Fisher,29282,GIBSON,Tony,1,GRN,The Greens,10324.0,83765.0,0.12324956724168806,GRN,True,False
2016,QLD,161,Fisher,29269,ASHLIN,Caroline,2,FFP,Family First,2927.0,83765.0,0.03494299528442667,FFP,False,False
2016,QLD,161,Fisher,29017,GISSANE,Bill,3,ALP,Australian Labor Party,20670.0,83765.0,0.24676177401062496,ALP,True,False
2016,QLD,161,Fisher,29415,SPELLMAN,John,4,ALA,Australian Liberty Alliance,2952.0,83765.0,0.035241449292664,ALA,False,False
2016,QLD,161,Fisher,29296,BELL-HENSELIN,Tracey,5,RUA,Rise Up Australia Party,2210.0,83765.0,0.026383334328180026,RUA,False,False
2016,QLD,161,Fisher,28045,WALLACE,Andrew,6,LNP,Liberal National Party of Queensland,40424.0,83765.0,0.48258819315943413,LNP,True,False
2016,QLD,161,Fisher,29422,BURGESS,Jason,7,ADVP,Veterans Party,914.0,83765.0,0.010911478541156807,ADVP,False,False
2016,QLD,161,Fisher,29038,JOUM,LB,8,SOL,Online Direct Democracy - (Empowering the People!),438.0,83765.0,0.005228914224318032,SOL,False,False
2016,QLD,161,Fisher,28224,JESSOP,Mike,9,IND,Independent,2906.0,83765.0,0.03469229391750731,IND,False,True
2016,QLD,311,Flynn,29354,LOVE,Richard,1,KAP,Katter's Australian Party,2948.0,87146.0,0.03382828816009915,KAP,False,False
2016,QLD,311,Flynn,29347,TOMSETT,Craig,2,GRN,The Greens,2416.0,87146.0,0.027723590296743397,GRN,True,False
2016,QLD,311,Flynn,27984,FLETCHER,Nathan Joel David,3,IND,Independent,1927.0,87146.0,0.02211231726068896,IND,False,True
2016,QLD,311,Flynn,28955,BEERS,Zac,4,ALP,Australian Labor Party,29094.0,87146.0,0.33385353315126337,ALP,True,False
2016,QLD,311,Flynn,29396,BAKER,Phil,5,ON,Pauline Hanson's One Nation,14948.0,87146.0,0.17152823996511601,ON,False,False
2016,QLD,311,Flynn,17322,SCOTT,Duncan,6,IND,Independent,864.0,87146.0,0.009914396529961214,IND,False,True
2016,QLD,311,Flynn,28761,PUKU,Jordan Ryan,7,IND,Independent,483.0,87146.0,0.005542423060151929,IND,False,True
2016,QLD,311,Flynn,28049,O'DOWD,Ken,8,LNP,Liberal National Party of Queensland,32293.0,87146.0,0.3705620453032841,LNP,True,False
2016,QLD,311,Flynn,29367,BARNETT,Heather,9,FFP,Family First,2173.0,87146.0,0.024935166272691805,FFP,False,False
2016,QLD,162,Forde,28008,WILKS,David,1,IND,Independent,5242.0,83910.0,0.06247169586461685,IND,False,True
2016,QLD,162,Forde,28039,van MANEN,Bert,2,LNP,Liberal National Party of Queensland,34096.0,83910.0,0.4063401263258253,LNP,True,False
2016,QLD,162,Forde,28958,HARDMAN,Des,3,ALP,Australian Labor Party,31587.0,83910.0,0.37643904183053273,ALP,True,False
2016,QLD,162,Forde,29319,HELLBERG,Annelise,4,FFP,Family First,4687.0,83910.0,0.05585746633297581,FFP,False,False
2016,QLD,162,Forde,29338,SPAIN,Sally,5,GRN,The Greens,5393.0,83910.0,0.06427124299845072,GRN,True,False
2016,QLD,162,Forde,29491,SPAIN,Shaun Charles,6,ALA,Australian Liberty Alliance,2905.0,83910.0,0.034620426647598616,ALA,False,False
2016,QLD,163,Griffith,29421,DARRAGH,Matt,1,ALA,Australian Liberty Alliance,1477.0,91983.0,0.016057314938629965,ALA,False,False
2016,QLD,163,Griffith,29369,ANDERSON,Karen,2,GRN,The Greens,15710.0,91983.0,0.17079242903580008,GRN,True,False
2016,QLD,163,Griffith,29359,ABLETT,Bronwyn,3,LDP,Liberal Democrats,1880.0,91983.0,0.020438559299000902,LDP,False,False
2016,QLD,163,Griffith,28030,BOELE,Karel,4,IND,Independent,1463.0,91983.0,0.01590511290129698,IND,False,True
2016,QLD,163,Griffith,28041,WARD,Fiona,5,LNP,Liberal National Party of Queensland,37716.0,91983.0,0.4100322885750628,LNP,True,False
2016,QLD,163,Griffith,28921,BUTLER,Terri,6,ALP,Australian Labor Party,30524.0,91983.0,0.3318439276822891,ALP,True,False
2016,QLD,163,Griffith,28227,JIGGENS,John,7,DRF,Drug Law Reform,1789.0,91983.0,0.019449246056336498,DRF,False,False
2016,QLD,163,Griffith,29350,GRAHAM,Theresa,8,FFP,Family First,1424.0,91983.0,0.015481121511583663,FFP,False,False
2016,QLD,164,Groom,29409,SANDS,John,1,FFP,Family First,9140.0,91247.0,0.10016767674553684,FFP,False,False
2016,QLD,164,Groom,29024,HERBERTSON,Bronwyn,2,ALP,Australian Labor Party,20259.0,91247.0,0.2220237377667211,ALP,True,False
2016,QLD,164,Groom,29397,TOWNSEND,Josie,3,XEN,Nick Xenophon Team,6960.0,91247.0,0.07627648032264074,XEN,False,False
2016,QLD,164,Groom,28084,McVEIGH,John,4,LNP,Liberal National Party of Queensland,49270.0,91247.0,0.5399629576862801,LNP,True,False
2016,QLD,164,Groom,29564,van GEUNS,Antonia,5,GRN,The Greens,5618.0,91247.0,0.06156914747882122,GRN,True,False
2016,QLD,165,Herbert,29213,PUNSHON,Michael,1,FFP,Family First,3175.0,88337.0,0.03594190429831214,FFP,False,False
2016,QLD,165,Herbert,29222,DWYER,Colin,2,KAP,Katter's Australian Party,6070.0,88337.0,0.0687141288474818,KAP,False,False
2016,QLD,165,Herbert,28994,BREWSTER,Martin,3,PUP,Palmer United Party,315.0,88337.0,0.0035658897177852996,UAPP,False,False
2016,QLD,165,Herbert,29225,VIRGO,Geoff,4,ON,Pauline Hanson's One Nation,11950.0,88337.0,0.13527740357947407,ON,False,False
2016,QLD,165,Herbert,28997,O'TOOLE,Cathy,5,ALP,Australian Labor Party,26900.0,88337.0,0.3045156616140462,ALP,True,False
2016,QLD,165,Herbert,29207,TUBMAN,Wendy,6,GRN,The Greens,5533.0,88337.0,0.06263513590001925,GRN,True,False
2016,QLD,165,Herbert,28055,JONES,Ewen,7,LNP,Liberal National Party of Queensland,31361.0,88337.0,0.35501545218877706,LNP,True,False
2016,QLD,165,Herbert,29357,RAFFIN,Aaron,8,GLT,Glenn Lazarus Team,1937.0,88337.0,0.021927391693175,GLT,False,False
2016,QLD,165,Herbert,29256,HARRIS,David,9,LDP,Liberal Democrats,1096.0,88337.0,0.01240703216092917,LDP,False,False
2016,QLD,166,Hinkler,28042,PITT,Keith,1,LNP,Liberal National Party of Queensland,38887.0,88669.0,0.43856364682132426,LNP,True,False
2016,QLD,166,Hinkler,29259,LYNCH,Stephen,2,FFP,Family First,2250.0,88669.0,0.025375272079306184,FFP,False,False
2016,QLD,166,Hinkler,29265,HUXHAM,Damian,3,ON,Pauline Hanson's One Nation,16987.0,88669.0,0.19157766524941072,ON,False,False
2016,QLD,166,Hinkler,29439,WINDRED,Robert Owen,4,ALA,Australian Liberty Alliance,1670.0,88669.0,0.018834090832196147,ALA,False,False
2016,QLD,166,Hinkler,28209,FOSTER,Bill,5,IND,Independent,1720.0,88669.0,0.019397985767291837,IND,False,True
2016,QLD,166,Hinkler,29344,ROBERTS,Tim,6,GRN,The Greens,3477.0,88669.0,0.03921325378655449,GRN,True,False
2016,QLD,166,Hinkler,28981,LAWSON,Tim,7,ALP,Australian Labor Party,23678.0,88669.0,0.2670380854639164,ALP,True,False
2016,QLD,167,Kennedy,29329,WEIER,Valerie,1,GRN,The Greens,4213.0,86010.0,0.04898267643297291,GRN,True,False
2016,QLD,167,Kennedy,29306,GALLEHAWK,Donna Maree,2,FFP,Family First,3234.0,86010.0,0.037600279037321244,FFP,False,False
